[run number],SimplePond,last-day,birth_pulses,ini-tadpoles-per-pondpatch,Bd-inf-tadpoles-per-infpondpatch,inf-ponds,tad-mort,meta-mort,t-movement,m-land,baseline_smax,baseline_spn_clearance,baseline_est,baseline_shedding,v-efficacy,v-coverage,vaccination-day,relative_variation,natural_imm_efficacy,c_smax,c_clear,c_est,c_shedding,[step],count metamorphs,prop_deaths_due_to_bd,avg_spn_inten_metas,median_spn_inten_metas,metas_prev,aggregation_inten_metas,realized-coverage,total-zsp-density,control_spn_median,relative_spn_median,control_spn_mean,rel_spn_mean
832,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,99,0.530973451,385.969697,393,1,14.03956335,0.3,519179,194.5,1.020565553,221.2818357,0.744244826
833,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,36,0.606232295,426.9722222,432.5,1,5.353240332,0.3,569133,194.5,1.223650386,221.2818357,0.929540311
834,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,76,0.589341693,370.1315789,370,1,12.54129447,0.3,551960,194.5,0.902313625,221.2818357,0.67267041
835,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,58,0.571801567,409.0862069,403,1,8.105638036,0.3,559593,194.5,1.071979434,221.2818357,0.848711195
836,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,74,0.578947368,410.7162162,420.5,1,10.55646871,0.3,646480,194.5,1.161953728,221.2818357,0.856077409
837,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,4,0.671052632,491.75,498.5,1,0.998305372,0.3,650639,194.5,1.562982005,221.2818357,1.222279106
838,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,142,0.156756757,197.3873239,167.5,1,44.68392513,0.3,261971,194.5,-0.138817481,221.2818357,-0.107982256
839,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,0,0.669154229,0,0,0,0,0.3,733672,194.5,-1,221.2818357,-1
840,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,186,0.192913386,197.1397849,162.5,1,50.04560778,0.3,322198,194.5,-0.164524422,221.2818357,-0.109100915
841,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,99,0.45751634,363.6060606,352,1,17.5747962,0.3,480514,194.5,0.809768638,221.2818357,0.643180785
842,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,105,0.574074074,375.9333333,373,1,15.21690971,0.3,640598,194.5,0.917737789,221.2818357,0.698889256
843,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,4,0.683982684,485.25,493.5,1,1.05426756,0.3,803327,194.5,1.537275064,221.2818357,1.192904801
844,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,132,0.455974843,296.9393939,283.5,1,25.95135974,0.3,507603,194.5,0.457583548,221.2818357,0.341905868
845,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,1,0.632,0,0,0,0,0.3,627270,194.5,-1,221.2818357,-1
846,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,171,0.288990826,197.7836257,177,1,35.9739824,0.3,326696,194.5,-0.089974293,221.2818357,-0.106191319
847,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,164,0.251082251,224.4634146,198.5,1,40.17162448,0.3,278265,194.5,0.020565553,221.2818357,0.014377949
848,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,50,0.606060606,409.14,416.5,1,7.966736599,0.3,660488,194.5,1.141388175,221.2818357,0.848954292
849,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,47,0.641791045,431,431,1,6.075052961,0.3,664844,194.5,1.215938303,221.2818357,0.947742338
850,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.336,0,90,0,0.725663717,0,0,0,0,0.3,669969,194.5,-1,221.2818357,-1
851,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.796334012,0,0,0,0,0.3,951448,194.5,-1,221.2818357,-1
852,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,198,0.287401575,201.2525253,187.5,1,28.39237631,0.3,328611,194.5,-0.035989717,221.2818357,-0.090514933
853,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,187,0.156950673,135.3796791,116,1,41.70358114,0.3,220590,194.5,-0.403598972,221.2818357,-0.388202476
854,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,238,0,0,0,0,0,0.3,22726,194.5,-1,221.2818357,-1
855,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,128,0.383966245,323.0703125,309,1,22.64031097,0.3,403322,194.5,0.588688946,221.2818357,0.459994723
856,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,212,0.143518519,158.259434,138.5,1,50.94834094,0.3,248137,194.5,-0.287917738,221.2818357,-0.284806033
857,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,87,0.5,368.6436782,362,1,13.2825039,0.3,521412,194.5,0.861182519,221.2818357,0.665946403
858,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.691037736,0,0,0,0,0.3,686985,194.5,-1,221.2818357,-1
859,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,20,0.698275862,455.95,453.5,1,3.255545102,0.3,785280,194.5,1.331619537,221.2818357,1.060494475
860,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.749354005,0,0,0,0,0.3,709815,194.5,-1,221.2818357,-1
861,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,77,0.538043478,389.7012987,396,1,14.71147434,0.3,562679,194.5,1.035989717,221.2818357,0.761108396
862,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.728070175,0,0,0,0,0.3,775038,194.5,-1,221.2818357,-1
863,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,100,0.518272425,382.75,374,1,13.22314589,0.3,514589,194.5,0.922879177,221.2818357,0.729694617
864,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.70027248,0,0,0,0,0.3,705182,194.5,-1,221.2818357,-1
865,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,55,0.568322981,449.2545455,469,1,6.930098944,0.3,541351,194.5,1.411311054,221.2818357,1.030236888
866,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,222,0.186721992,193.3963964,172,1,42.49100303,0.3,286573,194.5,-0.115681234,221.2818357,-0.126017751
867,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,3,0.696682464,455.6666667,488,1,10.56986101,0.3,696750,194.5,1.508997429,221.2818357,1.059214057
868,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,213,0,31.4,15,0.051643192,61.23566879,0.3,37094,194.5,-0.922879177,221.2818357,-0.858099514
869,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,0,0.703797468,0,0,0,0,0.3,627106,194.5,-1,221.2818357,-1
870,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,226,0.286231884,206.7300885,182,1,41.68863747,0.3,355208,194.5,-0.064267352,221.2818357,-0.065761147
871,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,124,0.476973684,388.5806452,388,1,14.78372202,0.3,478338,194.5,0.994858612,221.2818357,0.756044024
872,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,223,0.197674419,185.0493274,157,1,50.54543343,0.3,289854,194.5,-0.192802057,221.2818357,-0.163739189
873,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,212,0.005154639,0,0,0,0,0.3,22386,194.5,-1,221.2818357,-1
874,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,236,0.212598425,155.7881356,113.5,1,73.76229935,0.3,280876,194.5,-0.416452442,221.2818357,-0.295974136
875,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.405,0,90,177,0.138297872,182.6440678,148,1,53.00979027,0.3,222674,194.5,-0.23907455,221.2818357,-0.174608855
876,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,39,0.569651741,446.8974359,445,1,5.577377088,0.3,590891,194.5,1.287917738,221.2818357,1.019584818
877,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,256,0.16967509,143.234375,117,1,58.34003042,0.3,236018,194.5,-0.398457584,221.2818357,-0.352706134
878,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,207,0.148648649,155.5120773,125,1,50.71687136,0.3,208747,194.5,-0.357326478,221.2818357,-0.297221678
879,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,219,0.244094488,173.1872146,135,1,61.26528391,0.3,309414,194.5,-0.305912596,221.2818357,-0.217345545
880,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,147,0.410614525,327.6190476,311,1,23.27985027,0.3,474321,194.5,0.598971722,221.2818357,0.48055102
881,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,163,0.205263158,207.0981595,189,1,43.29903665,0.3,241489,194.5,-0.028277635,221.2818357,-0.064097788
882,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,131,0.498666667,325.4732824,311,1,27.92101227,0.3,541445,194.5,0.598971722,221.2818357,0.470854042
883,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,199,0.241860465,180.6432161,146,1,55.60040906,0.3,293414,194.5,-0.249357326,221.2818357,-0.183650951
884,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,216,0.163934426,109.0601852,77,1,78.60128575,0.3,202687,194.5,-0.604113111,221.2818357,-0.507143527
885,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,157,0.426160338,280.3248408,267,1,30.38293894,0.3,392759,194.5,0.372750643,221.2818357,0.266822647
886,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,236,0.097165992,97.26271186,61,1,84.22959443,0.3,159261,194.5,-0.686375321,221.2818357,-0.560457768
887,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,0,0.67695962,0,0,0,0,0.3,626603,194.5,-1,221.2818357,-1
888,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,142,0.008,46.38888889,6,0.295774648,216.553223,0.3,34565,194.5,-0.969151671,221.2818357,-0.79036287
889,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,12,0.648,438.9166667,451.5,1,5.585429,0.3,586187,194.5,1.321336761,221.2818357,0.983518734
890,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,78,0.543026706,412.3589744,422,1,12.67398899,0.3,515503,194.5,1.16966581,221.2818357,0.863501236
891,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,148,0.349753695,312.777027,304.5,1,24.56344697,0.3,366258,194.5,0.565552699,221.2818357,0.413478092
892,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,0,0.729528536,0,0,0,0,0.3,759252,194.5,-1,221.2818357,-1
893,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,0,0.723913043,0,0,0,0,0.3,757406,194.5,-1,221.2818357,-1
894,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,216,0.173913043,121.7731481,81,1,95.61866212,0.3,256635,194.5,-0.583547558,221.2818357,-0.449692074
895,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,170,0.106145251,130.5294118,109.5,1,58.61474997,0.3,150396,194.5,-0.437017995,221.2818357,-0.410121435
896,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,92,0.483544304,358.5869565,342.5,1,17.68578957,0.3,606421,194.5,0.76092545,221.2818357,0.620498833
897,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,20,0.629120879,428.35,431.5,1,6.896543038,0.3,561948,194.5,1.218508997,221.2818357,0.93576666
898,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,133,0.444759207,345.8496241,333,1,18.58863132,0.3,463772,194.5,0.712082262,221.2818357,0.562937251
899,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,120,0.503496503,350.1666667,350.5,1,23.36588819,0.3,485143,194.5,0.802056555,221.2818357,0.582446501
900,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.47,0,90,94,0.52173913,405.5212766,407.5,1,10.2827814,0.3,485052,194.5,1.095115681,221.2818357,0.832600834
901,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,89,0.455479452,358.3033708,345,1,14.29371556,0.3,423809,194.5,0.77377892,221.2818357,0.619217274
902,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,82,0.586894587,386.5609756,393.5,1,12.98816687,0.3,578165,194.5,1.023136247,221.2818357,0.746916887
903,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.751111111,0,0,0,0,0.3,816195,194.5,-1,221.2818357,-1
904,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.737752161,0,0,0,0,0.3,629161,194.5,-1,221.2818357,-1
905,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.716853933,0,0,0,0,0.3,728340,194.5,-1,221.2818357,-1
906,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,178,0.321428571,263.5842697,241,1,33.42961672,0.3,325471,194.5,0.23907455,221.2818357,0.191169934
907,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,191,0.253112033,203.0418848,180,1,43.31882107,0.3,301111,194.5,-0.074550129,221.2818357,-0.082428595
908,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,169,0.197115385,202.6272189,183,1,42.71101298,0.3,231644,194.5,-0.059125964,221.2818357,-0.084302522
909,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.807594937,0,0,0,0,0.3,895040,194.5,-1,221.2818357,-1
910,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,37,0.612195122,430.6756757,436,1,4.929857407,0.3,550811,194.5,1.241645244,221.2818357,0.946276676
911,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,241,0.015873016,25.53125,8,0.219917012,65.16488333,0.3,40083,194.5,-0.958868895,221.2818357,-0.884621122
912,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.745762712,0,0,0,0,0.3,746539,194.5,-1,221.2818357,-1
913,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.798469388,0,0,0,0,0.3,883582,194.5,-1,221.2818357,-1
914,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.787965616,0,0,0,0,0.3,762036,194.5,-1,221.2818357,-1
915,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,73,0.549019608,403.0273973,407,1,12.19657727,0.3,513578,194.5,1.092544987,221.2818357,0.821330684
916,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,204,0.135678392,121.6029412,95.5,1,55.44001723,0.3,171120,194.5,-0.508997429,221.2818357,-0.45046126
917,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,199,0.181818182,96.98492462,69,1,72.60521066,0.3,172097,194.5,-0.645244216,221.2818357,-0.561713123
918,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,122,0.410526316,273.8934426,244.5,1,35.55589228,0.3,372267,194.5,0.257069409,221.2818357,0.237758362
919,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,70,0.592677346,401.3714286,401,1,9.138318725,0.3,666248,194.5,1.061696658,221.2818357,0.813847157
920,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,162,0.215789474,202.4753086,178,1,47.06435079,0.3,263470,194.5,-0.084832905,221.2818357,-0.084989023
921,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,118,0.482428115,324.5677966,318,1,19.02182378,0.3,464557,194.5,0.63496144,221.2818357,0.466762039
922,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,1,0.746867168,0,0,0,0,0.3,715713,194.5,-1,221.2818357,-1
923,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,2,0.686015831,466.5,466.5,1,8.875669882,0.3,562064,194.5,1.398457584,221.2818357,1.108171231
924,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.764840183,0,0,0,0,0.3,888423,194.5,-1,221.2818357,-1
925,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.531,0,90,0,0.762162162,0,0,0,0,0.3,734098,194.5,-1,221.2818357,-1
926,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,234,0.233201581,150.3162393,123.5,1,51.34795673,0.3,247781,194.5,-0.36503856,221.2818357,-0.320702312
927,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,7,0.643902439,462,496,1,6.298701299,0.3,680496,194.5,1.550128535,221.2818357,1.087835174
928,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.807106599,0,0,0,0,0.3,941910,194.5,-1,221.2818357,-1
929,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.802666667,0,0,0,0,0.3,945337,194.5,-1,221.2818357,-1
930,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,216,0.045977011,69.44907407,45,1,68.34972769,0.3,111727,194.5,-0.768637532,221.2818357,-0.68615104
931,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,3,0.663484487,446.6666667,463,1,3.430597015,0.3,604409,194.5,1.380462725,221.2818357,1.018541943
932,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,18,0.6873706,460.7777778,477,1,4.792294926,0.3,722748,194.5,1.452442159,221.2818357,1.082311801
933,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,224,0.157407407,123.9553571,91.5,1,72.92816359,0.3,197737,194.5,-0.529562982,221.2818357,-0.439830401
934,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,21,0.625360231,466.2857143,477,1,3.296292892,0.3,493660,194.5,1.452442159,221.2818357,1.107202847
935,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.753488372,0,0,0,0,0.3,819580,194.5,-1,221.2818357,-1
936,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.789325843,0,0,0,0,0.3,766858,194.5,-1,221.2818357,-1
937,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,223,0.095238095,68.41255605,54,1,47.07054675,0.3,113756,194.5,-0.722365039,221.2818357,-0.690835193
938,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,124,0.448387097,302.5887097,281,1,26.60581121,0.3,423388,194.5,0.444730077,221.2818357,0.367435825
939,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.764102564,0,0,0,0,0.3,736608,194.5,-1,221.2818357,-1
940,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,0,0.776785714,0,0,0,0,0.3,715223,194.5,-1,221.2818357,-1
941,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,101,0.472413793,391.1485149,398,1,14.78315142,0.3,447621,194.5,1.046272494,221.2818357,0.767648545
942,FALSE,90,1,500,1,1,0.06,0.02,0.25,0.1,562,0.09,0.25,17.8,1,0.3,0,0.1,0,0,0,0.588,0,90,21,0.643678161,436.4285714,456,1,6.704549918,0.3,635099,194.5,1.344473008,221.2818357,0.972274724
